source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg005_A_cell.tiff,cell_2368,20.591734,18.241516,16.536428,18.655708,17.078468,20.496386,17.975008,18.296883,24.80428,19.266026,22.382626,19.608683,20.392962,22.964323,23.64182
reg005_A_cell.tiff,cell_2377,22.871075,23.129196,20.454933,23.637726,23.08814,22.52886,21.026718,22.69582,20.807467,20.577545,18.506062,22.745665,21.492493,20.625614,22.787058
reg005_A_cell.tiff,cell_2378,19.48206,18.815893,14.636526,15.226373,19.119246,18.976343,14.626207,18.982912,19.156767,16.428795,16.57695,20.753881,20.716867,20.359545,22.512054
reg005_A_cell.tiff,cell_2379,19.66519,20.59033,16.29791,16.778376,19.871977,19.523176,17.35468,18.991905,19.382864,18.025095,14.627541,19.901384,19.173632,21.28382,22.174353
reg005_A_cell.tiff,cell_2380,19.504208,16.439806,15.449417,14.316393,17.045319,18.390806,14.796347,18.649338,18.757513,16.265558,15.449395,19.141422,20.972784,18.950888,22.953049
reg005_A_cell.tiff,cell_2381,18.425762,15.805334,14.145247,13.043424,15.797096,18.124119,13.0018015,17.773405,18.247257,15.598291,15.189436,18.475937,20.238,17.582933,22.276894
reg005_A_cell.tiff,cell_2382,20.738934,17.18702,15.243138,19.418758,16.488068,19.19522,16.484636,15.669079,23.532755,17.205894,21.664268,20.701439,19.725718,23.262342,22.90043
reg005_A_cell.tiff,cell_2383,21.197227,21.565353,17.474728,15.747612,21.316923,20.70893,17.879448,20.196392,21.168467,19.50256,17.568468,21.838434,21.811668,20.598625,23.283325
reg005_A_cell.tiff,cell_2384,19.76311,19.6163,15.712449,15.870717,19.200996,18.835583,16.34822,18.194891,19.480402,17.721455,15.564301,20.505518,19.715014,19.820696,21.911621
reg005_A_cell.tiff,cell_2385,21.799181,18.961275,16.73531,15.388884,18.042023,20.050606,17.224194,20.306753,20.651255,18.5699,18.138437,20.099537,22.19713,20.39543,24.13014
reg005_A_cell.tiff,cell_2386,21.424923,20.679976,18.765203,14.718678,20.80991,20.322418,18.594301,21.196808,20.025978,19.430706,15.289259,19.644785,21.855179,20.952196,24.318064
reg005_A_cell.tiff,cell_2387,21.21214,17.575941,16.487589,16.228025,17.50078,18.896645,16.946741,18.715527,20.17074,17.720665,17.273438,19.807146,21.314281,20.407192,23.214483
reg005_A_cell.tiff,cell_2388,19.735981,19.248222,15.85914,15.746167,20.094118,19.139893,16.382622,19.427458,18.2157,17.241869,15.246894,20.787676,20.392607,19.073236,22.377283
reg005_A_cell.tiff,cell_2389,20.897625,15.920805,15.277318,18.64748,15.578016,19.024616,16.27387,16.739687,22.983274,16.762106,21.550747,19.282022,20.37721,21.529167,22.796785
reg005_A_cell.tiff,cell_2390,20.085384,21.485159,16.960941,16.69442,19.85988,19.96868,18.09809,19.167356,20.015497,18.754335,14.8025055,20.368858,19.098343,21.326975,22.604092
reg005_A_cell.tiff,cell_2391,19.458324,18.048796,15.897818,13.611371,18.756134,18.179365,15.807828,18.765247,17.982979,16.859343,15.0380535,20.840631,20.990103,19.508545,23.08592
reg005_A_cell.tiff,cell_2392,20.081041,18.233215,16.302174,14.243409,19.629072,18.172598,16.228025,19.080767,18.770592,16.630207,16.448828,21.609531,21.480663,19.730158,23.795809
reg005_A_cell.tiff,cell_2394,20.907276,18.428581,14.619623,13.772029,18.077515,19.72023,15.523276,19.384134,20.051392,17.309391,18.281107,20.90637,21.952349,19.551968,23.76603
reg005_A_cell.tiff,cell_2395,22.00255,18.793177,16.253826,16.367918,19.681414,20.220049,16.810095,20.576496,21.61663,18.392235,18.97592,21.117077,23.115963,21.051704,24.882273
reg005_A_cell.tiff,cell_2396,20.994324,18.549353,15.6967,15.9105015,18.228132,19.560228,16.608887,18.704395,20.117537,17.035103,17.596886,20.932653,21.052582,20.252386,23.310125
reg005_A_cell.tiff,cell_2397,22.508648,22.539501,18.075079,15.413334,22.014498,22.308712,19.068687,22.608809,21.18588,20.79993,17.56088,20.4759,22.722183,21.22473,24.57086
reg005_A_cell.tiff,cell_2398,21.66637,20.248356,16.73341,14.299614,20.798641,20.290272,17.65811,19.881292,19.848223,18.191673,16.552471,21.222921,21.772818,20.269451,23.979141
reg005_A_cell.tiff,cell_2399,20.802214,19.028606,16.943445,15.283658,19.088266,19.482788,17.124243,19.824743,20.514305,18.52045,17.166222,20.888962,21.38468,20.788925,24.025272
reg005_A_cell.tiff,cell_2400,20.404718,18.99124,16.126318,13.867745,18.014381,19.386744,16.345491,19.182058,19.859747,17.444765,16.979488,20.627947,20.946678,20.203377,23.631239
reg005_A_cell.tiff,cell_2401,20.825756,20.596912,16.5755,15.366147,19.618532,20.562845,16.352106,20.361078,18.77912,18.078062,15.211499,20.469027,20.98908,19.411697,23.361086
reg005_A_cell.tiff,cell_2403,19.151161,15.942576,12.901773,11.732826,16.120056,17.139256,13.253786,17.594831,17.73443,15.10926,16.169888,19.15633,20.51119,18.06647,22.568308
reg005_A_cell.tiff,cell_2404,20.436508,19.635084,15.619481,14.0373535,18.636637,20.005241,15.854182,20.134748,17.368904,17.900084,15.461999,18.963703,21.03466,17.721893,22.836714
reg005_A_cell.tiff,cell_2405,20.557564,18.160486,15.747498,13.701245,17.754398,19.243708,15.485102,20.01486,19.496094,17.798367,16.024736,18.37345,21.828999,18.690065,23.577343
reg005_A_cell.tiff,cell_2406,22.100718,19.999348,18.756489,17.273222,19.727432,21.021389,18.119324,20.662561,19.77655,18.888475,15.589015,20.103342,21.687475,19.1694,23.468983
reg005_A_cell.tiff,cell_2407,20.203022,17.02134,14.688454,15.129448,17.30066,18.674469,14.996264,18.842152,18.406067,16.556717,16.770903,19.188099,21.146566,19.125736,22.901487
reg005_A_cell.tiff,cell_2408,20.403217,18.43628,18.263044,16.357018,18.372473,19.127243,17.878355,19.315857,20.446972,18.403463,14.610754,18.063519,20.512342,20.185131,23.13927
reg005_A_cell.tiff,cell_2409,19.628822,17.233118,15.3958645,14.195816,16.64636,18.951216,15.081339,18.965462,18.850243,17.333979,15.908073,18.02987,20.553333,18.847204,22.579493
reg005_A_cell.tiff,cell_2410,20.900396,19.793554,16.347376,14.903055,18.693037,21.280321,15.897599,20.688076,21.434483,19.72647,18.344746,19.414192,21.963701,20.12127,23.842854
reg005_A_cell.tiff,cell_2411,20.268002,19.46104,17.255243,16.342087,17.9788,20.72567,16.179623,20.292063,20.97985,19.38686,16.181618,18.590443,21.305641,19.846155,23.17082
reg005_A_cell.tiff,cell_2412,19.936272,18.2621,16.034016,15.333463,18.231579,20.460173,15.635017,19.929697,20.52731,18.374151,16.85563,18.057205,21.244543,19.848793,23.228521
reg005_A_cell.tiff,cell_2413,20.594587,19.108967,16.26546,16.629179,17.742481,19.998795,15.479581,19.264866,19.694733,17.833115,15.650589,18.546625,20.439161,19.018942,22.370485
reg005_A_cell.tiff,cell_2414,19.922216,17.524054,16.675768,15.154394,17.301075,19.597326,16.052557,18.662165,19.168488,17.425829,15.804734,18.724451,20.711409,18.800997,22.603985
reg005_A_cell.tiff,cell_2415,19.663567,17.677849,15.039491,14.482371,16.53183,19.391039,15.477632,18.574482,20.562439,17.141787,17.835691,18.463106,20.871279,20.082823,22.929802
reg005_A_cell.tiff,cell_2417,19.811579,18.114017,15.723598,13.624958,16.994606,20.376837,14.827412,19.615078,18.783766,18.027966,16.069296,18.336845,21.19146,17.474209,22.750692
reg005_A_cell.tiff,cell_2418,19.981325,18.440407,16.627245,15.923546,17.50798,19.607573,16.128788,18.716867,19.59849,17.914227,16.473896,19.34904,20.30335,19.47303,22.612377
reg005_A_cell.tiff,cell_2419,21.053074,21.560297,18.444624,16.552055,21.035408,21.224989,18.227919,21.162888,19.85119,19.71457,14.22343,19.166231,20.504446,19.77988,22.95678
reg005_A_cell.tiff,cell_2420,20.231335,17.850943,15.009222,13.795382,17.16649,19.948807,14.446252,19.39107,19.282667,18.1251,17.188478,19.068678,21.537441,18.03256,23.053244
reg005_A_cell.tiff,cell_2421,19.935617,19.375433,16.730898,15.164851,18.137697,20.201435,15.667138,19.858313,18.810509,18.447037,13.9702835,18.144669,20.610844,18.530388,22.485922
reg005_A_cell.tiff,cell_2422,20.16181,19.57608,18.166426,16.511518,18.910936,20.473904,17.732359,20.320215,21.151983,19.43332,15.401487,17.959112,20.539627,21.132374,23.50454
reg005_A_cell.tiff,cell_2423,20.284811,17.431023,16.403505,15.763555,17.06919,19.023384,16.045084,19.000572,19.109077,16.921354,15.614123,19.222605,20.98493,18.289545,23.037859
reg005_A_cell.tiff,cell_2424,19.358915,17.803394,15.858134,15.072892,16.35576,19.757679,14.829858,18.80416,18.761377,17.601185,15.225932,18.750456,20.193901,18.227083,22.407017
reg005_A_cell.tiff,cell_2425,19.01159,15.960121,12.77901,13.188205,14.814015,18.34576,12.566342,17.183205,18.77929,15.9026,18.115017,18.982304,20.26041,17.444622,22.043526
reg005_A_cell.tiff,cell_2426,19.900154,17.056295,14.838983,14.982999,15.763346,18.929272,14.262075,17.933502,19.46849,16.339615,17.852303,19.961369,20.481783,18.01643,22.731733
reg005_A_cell.tiff,cell_2427,19.475376,16.188822,14.498328,14.312282,15.748757,18.66233,13.75172,17.963573,18.635765,16.414425,16.988731,19.183489,21.150585,17.56485,22.787558
reg005_A_cell.tiff,cell_2428,20.60088,18.461311,17.366127,15.842798,18.977957,19.757925,17.373205,19.331125,21.045969,18.2419,16.161072,19.280111,20.90899,20.520086,23.98563
reg005_A_cell.tiff,cell_2430,19.612505,17.042986,15.020557,14.105308,17.203165,19.081562,14.430278,19.268772,18.86122,17.076017,16.234953,19.375448,21.07416,17.63439,22.983143
reg005_A_cell.tiff,cell_2431,19.035656,16.175175,13.633215,13.431335,15.389118,18.80728,12.5056505,17.720898,17.65247,15.791429,16.328089,19.27037,20.590166,16.528103,22.060146
reg005_A_cell.tiff,cell_2432,19.31765,18.011179,14.020494,14.305812,16.950691,19.672724,13.862503,18.758753,19.994255,17.86734,17.992676,19.20881,19.936502,18.21003,22.659166
reg005_A_cell.tiff,cell_2433,19.056324,16.717916,14.009601,13.476564,15.386828,19.189096,12.934734,18.291267,17.583824,16.186152,15.782595,18.945143,20.57533,16.455345,22.103392
reg005_A_cell.tiff,cell_2434,20.350496,20.459219,18.164454,15.393693,19.454983,21.342169,17.02723,21.22247,20.771423,19.948402,14.925729,17.626348,21.269953,19.772236,23.649908
reg005_A_cell.tiff,cell_2435,20.655596,18.979582,16.24265,15.110834,18.028158,20.759644,16.141787,20.328405,20.438581,19.218567,19.336876,20.865194,21.458054,18.869408,23.52367
reg005_A_cell.tiff,cell_2436,19.519135,16.757364,14.289438,12.722899,15.939755,19.391369,13.991867,18.815645,18.702353,17.25588,17.86969,19.193453,20.725412,16.982891,22.796783
reg005_A_cell.tiff,cell_2437,19.384373,18.91716,16.5369,14.457264,17.938337,20.143654,15.80742,19.835548,18.589275,18.002478,14.462648,19.063408,20.41813,18.894627,22.842913
reg005_A_cell.tiff,cell_2438,19.71033,18.144827,16.802935,16.176945,17.553572,20.19435,15.495624,19.577534,18.976442,17.714987,14.588883,19.155077,20.854475,18.629745,22.74123
reg005_A_cell.tiff,cell_2439,18.104269,14.23029,13.729158,14.058899,14.331491,16.535439,12.889387,15.846707,18.024887,14.19265,15.350716,18.931665,19.770123,17.252869,21.860916
reg005_A_cell.tiff,cell_2440,19.660673,16.343906,14.203985,14.891193,16.273935,19.163168,14.179142,18.120174,20.36003,16.684729,18.99811,20.17106,20.863632,19.092012,23.005983
reg005_A_cell.tiff,cell_2441,20.571468,19.182667,17.284937,14.928798,18.322733,20.468199,15.981273,20.664272,18.054226,18.070793,14.421227,19.521887,21.468283,17.377037,23.186523
reg005_A_cell.tiff,cell_2442,20.245293,18.453348,15.799775,14.045245,17.726809,20.259104,15.693499,19.852001,17.789383,17.747839,14.866395,18.917545,20.99063,17.68865,23.10896
reg005_A_cell.tiff,cell_2443,19.566406,18.410473,17.2888,14.594688,17.417622,19.989153,15.301362,20.056976,19.936064,18.85446,14.8497505,18.222536,21.24711,19.106445,23.285208
reg005_A_cell.tiff,cell_2444,18.614912,17.52436,16.329548,14.497427,16.329353,19.431936,14.255951,19.154732,19.273958,17.792332,14.7438345,17.59046,20.321354,17.749634,22.275187
reg005_A_cell.tiff,cell_2445,17.830687,14.600893,13.746201,13.124102,14.706238,17.324833,12.828827,16.302732,18.555513,14.787715,15.676841,18.474556,19.453674,18.282307,21.620052
reg005_A_cell.tiff,cell_2446,18.134346,15.559501,14.085953,13.892714,14.800675,17.565887,13.629817,16.7373,18.80038,15.168195,16.112417,19.624508,19.46581,19.304358,21.996275
reg005_A_cell.tiff,cell_2447,20.73573,20.21003,17.386526,14.455371,18.523417,21.963888,16.83891,21.268734,21.009378,20.388405,18.642597,20.013317,21.55687,19.731413,23.558357
reg005_A_cell.tiff,cell_2448,20.460632,17.020922,16.306099,16.62515,16.5003,19.75413,14.735329,18.559078,19.902885,17.210348,16.609192,19.819263,21.294031,18.611778,23.365154
reg005_A_cell.tiff,cell_2449,18.92063,16.737719,13.255771,15.007859,15.495545,18.671919,13.315794,17.705032,20.091791,16.918884,18.366392,19.070097,19.70319,19.460026,21.953064
reg005_A_cell.tiff,cell_2450,18.428505,14.056558,11.939843,13.477367,13.661257,17.229187,12.402778,15.726606,19.495354,14.801457,19.028137,19.549253,19.735952,18.600264,21.797293
reg005_A_cell.tiff,cell_2451,20.007135,18.500238,16.419981,15.107872,18.084312,20.670475,15.43736,20.380428,19.363413,18.353975,16.24548,18.860704,21.345903,18.328737,23.236135
reg005_A_cell.tiff,cell_2452,19.639637,18.607494,16.71217,14.18778,17.447042,20.641449,14.883542,20.255148,18.35771,18.373583,14.47397,18.405424,20.79695,17.323923,23.049479
reg005_A_cell.tiff,cell_2453,19.169703,16.082396,15.042619,14.350723,15.049787,18.977968,14.136171,18.369995,19.546707,17.542253,17.555416,18.808146,20.784435,18.330805,22.651337
reg005_A_cell.tiff,cell_2454,18.675842,16.70576,14.239583,11.965535,15.668598,19.690542,13.241452,18.73363,18.03188,17.100857,15.486517,17.41372,20.314072,16.890545,22.003185
reg005_A_cell.tiff,cell_2455,18.689863,15.827856,14.361121,14.794146,15.067135,18.596203,13.894925,16.860659,20.542164,16.492455,18.504875,19.265501,20.23895,19.587606,22.572556
reg005_A_cell.tiff,cell_2456,19.253931,15.959562,14.987792,16.319706,15.004246,18.85735,14.552712,17.231415,21.152363,16.702969,19.08131,19.72147,20.448854,19.553232,22.783012
reg005_A_cell.tiff,cell_2457,19.451145,17.176495,16.768162,14.978011,16.688665,19.459063,15.677257,18.655111,19.847446,17.527603,15.368575,17.953209,20.428497,19.228146,22.742752
reg005_A_cell.tiff,cell_2458,19.021446,17.96693,16.178581,13.977778,16.720018,20.455034,15.256848,19.325634,21.041046,18.99283,17.356998,17.544264,20.134373,18.938383,22.505281
reg005_A_cell.tiff,cell_2459,18.848272,14.998526,13.686298,16.17145,13.31241,18.124632,14.462008,15.638089,22.203382,16.00394,21.104816,19.384872,19.413618,21.236452,22.089289
reg005_A_cell.tiff,cell_2460,18.553276,16.427036,14.671111,12.284384,15.8651705,18.934229,13.854571,18.36362,17.870178,16.897966,14.623399,17.113853,19.941303,17.292065,22.074205
reg005_A_cell.tiff,cell_2461,18.782295,18.03131,16.82095,12.47811,17.119648,19.936739,15.270896,20.256506,17.627472,18.618536,12.930053,16.666306,20.234625,17.77314,22.296148
reg005_A_cell.tiff,cell_2462,18.888136,18.032057,15.554456,13.225551,16.84909,20.71939,14.434751,19.731447,20.295635,18.529257,16.86934,17.683126,20.515888,18.218338,22.76922
reg005_A_cell.tiff,cell_2463,19.538132,18.33854,17.733444,13.626299,16.713696,19.996616,15.541774,20.334291,19.72765,19.367352,15.480191,18.169569,21.242104,18.510288,23.170431
reg005_A_cell.tiff,cell_2464,19.152668,15.212656,15.129476,14.830434,14.641329,17.739416,14.613519,17.403927,18.725702,16.453241,15.005143,17.67471,19.842604,19.073677,22.702667
reg005_A_cell.tiff,cell_2465,18.67635,17.15901,16.91964,13.7968235,15.259803,19.154804,15.00783,18.834133,19.600794,18.168005,14.626536,16.542475,19.775751,19.013716,22.527061
reg005_A_cell.tiff,cell_2466,19.273642,16.240225,15.580488,15.206292,15.522036,18.951588,15.15004,17.994827,20.747164,17.52708,17.455406,18.14834,20.24224,19.394075,23.062246
reg005_A_cell.tiff,cell_2467,19.468636,18.886715,15.85921,14.6503,17.439774,21.24781,14.727381,19.192234,21.463682,18.934942,18.78462,19.919008,21.039587,19.293266,23.026459
reg005_A_cell.tiff,cell_2468,18.892689,16.91271,15.740609,13.766378,15.217716,19.800806,14.033794,18.334618,19.85637,17.790403,17.239836,18.968708,20.493776,18.303232,22.688969
reg005_A_cell.tiff,cell_2469,18.554602,17.204727,16.265593,14.573593,16.187963,19.9094,14.355633,18.69443,19.785831,17.685717,15.713226,18.141493,20.283434,18.591572,22.48452
reg005_A_cell.tiff,cell_2470,19.387926,18.177994,17.150333,14.838403,16.366032,19.853266,15.447306,19.17336,20.945211,18.6987,16.493313,18.644327,20.778225,19.600306,23.456974
reg005_A_cell.tiff,cell_2471,19.936245,16.889074,17.337292,15.518949,15.337298,19.625793,15.505722,18.126186,21.073097,18.484835,17.62646,19.6556,21.206966,19.595798,23.64055
reg005_A_cell.tiff,cell_2472,19.782187,15.400779,15.95893,16.338415,14.272377,18.647266,15.354937,16.92199,21.198494,17.099886,18.453733,19.253288,20.614527,20.891119,23.217237
reg005_A_cell.tiff,cell_2473,19.08807,15.136462,13.97407,17.023987,13.159167,18.083887,14.415889,15.751465,22.106642,15.880086,20.696827,19.79016,19.508196,21.023653,22.417942
reg005_A_cell.tiff,cell_2474,18.40046,14.613705,13.792988,14.415365,14.074772,18.07471,13.996726,16.932133,20.487139,16.699175,18.440002,17.945326,19.957111,19.735994,22.34751
reg005_A_cell.tiff,cell_2475,19.155418,15.034905,14.36801,14.507373,14.487343,18.590553,14.216879,16.915037,20.366652,16.7753,17.899736,18.255524,20.418247,19.266094,22.761494
reg005_A_cell.tiff,cell_2476,22.369394,19.232878,18.425253,22.058987,18.512693,20.134706,19.147629,18.244165,24.693504,19.286146,22.387894,23.1866,21.27118,24.676008,23.648588
reg005_A_cell.tiff,cell_2477,20.282032,17.061237,15.789572,19.459234,16.272873,19.9655,17.340317,17.877735,24.49474,18.217953,22.644579,20.186546,20.455873,23.126593,23.76533
reg005_A_cell.tiff,cell_2478,22.593246,22.934551,20.515053,23.546667,22.631989,22.139996,20.630182,22.356358,21.01403,20.285698,18.511932,22.502008,21.23102,21.060368,22.696657
reg005_A_cell.tiff,cell_2479,21.071089,21.529444,19.666441,15.625608,20.10339,20.846111,19.91658,20.44145,21.231546,20.508123,15.582832,20.116028,20.484348,21.513355,23.778532
reg005_A_cell.tiff,cell_2480,22.885838,23.451088,21.127874,16.452644,20.935566,21.906902,21.359114,21.700632,22.052217,22.13695,15.945928,20.552507,21.150158,22.288752,24.84819
reg005_A_cell.tiff,cell_2481,22.223291,22.662498,20.842052,17.866364,20.491814,21.293434,21.121136,20.496685,22.329058,20.8273,16.7016,21.115704,20.254326,22.47515,24.333801
reg005_A_cell.tiff,cell_2482,20.326485,18.972103,16.588203,15.221426,18.182114,19.659184,16.057287,19.613863,18.438234,17.80309,14.822423,19.423866,20.669353,18.286674,22.89406
reg005_A_cell.tiff,cell_2483,21.458553,22.17302,20.89339,17.510199,20.41273,21.320168,20.629799,20.771059,21.675856,20.926657,15.461777,19.824102,19.974796,21.42309,23.213846
reg005_A_cell.tiff,cell_2484,21.494537,23.230097,20.932674,16.07727,21.786175,22.667532,19.934322,22.654219,21.064362,22.289799,14.966795,19.014515,21.219856,20.641378,23.478384
reg005_A_cell.tiff,cell_2485,20.337364,20.049845,17.202484,16.371107,18.340834,20.857147,15.492822,20.43129,20.0061,18.978004,16.564804,19.922558,20.654121,19.02577,22.67782
reg005_A_cell.tiff,cell_2486,20.960749,20.247286,17.719345,15.377331,20.38706,20.798695,17.532568,21.348907,18.694744,19.187195,13.778044,18.248075,21.116615,18.999697,23.149162
reg005_A_cell.tiff,cell_2487,19.91718,18.243578,16.558798,15.08372,17.707247,20.012468,15.034362,19.531153,18.254728,17.429651,13.9877825,18.789497,21.228918,17.748621,23.187378
reg005_A_cell.tiff,cell_2488,19.077627,16.877277,13.733708,15.086017,16.505451,18.95232,13.356556,18.339865,19.578661,16.491383,18.12374,19.060726,20.369633,18.992493,22.423082
reg005_A_cell.tiff,cell_2489,19.14751,16.16328,13.343439,14.444216,15.356693,18.456804,13.686667,17.455366,20.15375,16.700123,18.578867,19.152739,19.82017,19.790915,22.174145
