source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg022_B_cell.tiff,cell_278,14.884621,-9.889339,9.745963,-0.56970185,12.044635,-0.19331434,5.5834064,11.553977,12.29313,2.4680402,4.3680286,14.490552,3.7563195,10.176759,11.32344
reg022_B_cell.tiff,cell_280,11.648191,-1.4905351,10.14439,-4.0030575,23.640108,-5.910335,8.528778,14.792357,12.207658,4.9587264,4.888724,8.268114,8.014929,8.225956,15.637851
reg022_B_cell.tiff,cell_282,11.689786,-0.44211775,11.021347,-3.8575313,24.371664,-3.622617,9.116374,15.868648,14.314844,5.7641487,6.015328,9.243097,9.081506,9.924162,14.852125
reg022_B_cell.tiff,cell_284,16.8181,-5.5540767,15.448263,-0.5078109,5.5258207,0.49319777,10.069586,11.861614,15.954914,1.243329,1.9393519,12.73466,4.1831207,13.460886,11.283293
reg022_B_cell.tiff,cell_285,19.880613,-1.5413195,22.865135,5.7742434,13.458644,6.777677,19.166002,16.171164,15.290357,1.3211666,0.07046577,10.115056,6.2619042,5.9790726,16.059343
reg022_B_cell.tiff,cell_286,16.536896,-9.534061,10.27243,-3.3521538,10.953952,-3.0811121,7.1318784,13.093046,9.847458,2.937795,4.9813137,12.224239,5.075228,6.7357526,13.111961
reg022_B_cell.tiff,cell_287,12.977698,-3.6898494,10.412503,-3.1191425,13.99534,-1.6071657,5.213296,7.0077443,15.345491,1.7470269,7.052439,7.465635,6.800802,6.6350565,11.111144
reg022_B_cell.tiff,cell_288,13.723331,0.38779357,18.562387,0.119095765,8.779155,3.615709,9.121825,10.429098,12.945731,0.08029042,3.4844403,7.5673966,8.690451,7.0878673,11.078696
reg022_B_cell.tiff,cell_289,16.552485,-5.9528165,11.885559,-4.079529,20.033379,-1.7029185,11.089414,16.613848,13.89365,2.0175128,5.712956,13.3064375,8.54709,8.523661,13.32859
reg022_B_cell.tiff,cell_290,16.0314,-7.7261863,12.229838,-1.55535,9.629215,-4.7248554,6.86882,11.8678,13.236263,-2.0294182,4.522352,8.682112,7.130031,8.45443,12.404098
reg022_B_cell.tiff,cell_291,13.909001,0.6081144,16.56552,-0.31181037,15.64935,0.65813065,11.694063,15.594139,11.55226,7.346752,-2.7937534,6.8185687,5.058069,10.493439,12.749388
reg022_B_cell.tiff,cell_292,13.147557,-3.854826,11.710244,-5.3595896,19.953018,-2.8550978,9.997179,16.131023,11.522529,-0.8864612,3.3886676,9.618974,5.426043,6.9132404,12.306867
reg022_B_cell.tiff,cell_293,19.874762,-10.651067,11.552538,-2.7522027,8.0693865,-5.9209123,4.2341175,11.198353,10.146876,-3.275601,8.420141,13.71756,9.056688,8.619172,9.9360075
reg022_B_cell.tiff,cell_294,14.18532,3.1983807,18.102371,-0.7091217,16.875643,2.0966818,14.066497,16.628338,11.702983,9.807167,-3.497243,7.0150585,3.8209455,12.175416,12.301337
reg022_B_cell.tiff,cell_295,21.313717,0.6565571,17.678238,3.8503902,19.936106,-2.8593123,16.9142,17.21278,14.784542,8.96482,8.160488,15.479325,9.89841,13.779019,21.538462
reg022_B_cell.tiff,cell_296,13.414182,-12.120425,10.846188,-3.1550496,6.674308,-4.0362883,3.205631,8.742062,14.687137,-7.305406,3.635506,10.153,4.669409,5.777412,9.491329
reg022_B_cell.tiff,cell_297,17.043728,-1.7934823,12.272186,-3.1597698,24.637413,-3.679219,9.59834,16.07662,13.92073,8.352921,7.658066,12.067114,9.343673,13.950861,16.482038
reg022_B_cell.tiff,cell_298,12.086062,0.9255859,16.447763,-2.3862016,15.868475,2.3430727,13.3006115,17.727354,8.474543,5.179833,-0.5292884,5.0343966,0.91446674,9.855116,11.067214
reg022_B_cell.tiff,cell_299,20.433271,-2.1766114,21.125084,2.4948928,12.979202,4.7169647,17.959366,17.844816,13.771207,2.5061023,-0.93179595,10.707963,5.7466946,9.013128,15.393772
reg022_B_cell.tiff,cell_300,16.734348,-1.1085286,23.390936,2.7224593,13.086438,4.2611275,18.505672,16.85216,12.397548,2.3471584,-2.60001,6.436883,5.5983896,7.1691937,14.033616
reg022_B_cell.tiff,cell_301,19.479782,-4.9601173,22.867609,5.644022,10.735929,5.1172113,14.150557,14.440328,15.219039,2.3203182,-1.1668268,10.544414,6.4107914,6.6473565,14.148234
reg022_B_cell.tiff,cell_302,20.799347,-2.5101724,22.601204,3.6839976,10.956925,6.7343564,16.519342,14.267836,16.334612,2.792342,-1.2663742,10.621792,6.589781,5.2910233,14.849495
reg022_B_cell.tiff,cell_303,19.476992,-3.7292562,23.022974,9.72594,12.537063,3.6329105,15.89056,16.608267,14.7881775,0.6047597,-0.13128597,12.0636635,4.6978207,6.8526096,15.8735075
reg022_B_cell.tiff,cell_304,14.632755,-8.980847,17.329906,-2.1186335,13.884663,-0.9423288,10.713161,10.878212,11.706483,-3.7698781,-1.8051155,9.329585,8.193818,12.146396,13.712682
reg022_B_cell.tiff,cell_305,17.341393,-10.767113,15.196969,-1.7146765,15.005553,-2.621368,10.136813,11.899083,12.078366,-3.428064,1.2637526,12.254985,10.074869,12.068367,12.046654
reg022_B_cell.tiff,cell_306,17.936132,-4.7335997,14.281226,-2.3932333,15.537701,-2.1245925,10.552797,14.085228,16.117434,2.1628413,9.393856,12.881021,10.550186,13.125997,11.748956
reg022_B_cell.tiff,cell_307,18.233839,-9.92899,11.454581,-4.169389,11.444992,-5.5398226,6.3734026,12.473196,12.272481,1.4033855,1.6453689,13.257615,8.270431,13.219479,11.704394
reg022_B_cell.tiff,cell_308,13.520547,-3.4371583,14.051486,-5.1119657,15.507876,-2.997568,7.141977,10.834842,14.908989,0.7109088,6.3798223,7.4962344,6.525416,8.029347,12.328913
reg022_B_cell.tiff,cell_309,4.5349073,1.4307183,17.152792,3.2403991,7.3331647,3.7297394,10.260999,8.0139,8.143803,-4.6476064,0.752866,-0.33615342,2.1261659,3.0447574,9.409068
reg022_B_cell.tiff,cell_310,12.012676,-4.2672014,15.157939,-4.7501416,17.806616,-1.2844658,9.829873,17.276436,10.431833,0.5043601,2.0591016,7.240851,3.9765503,10.496909,11.8227415
reg022_B_cell.tiff,cell_311,18.10201,-9.520295,10.717442,-4.4921613,9.787689,-4.344295,5.7589197,11.319355,13.1600685,-2.7460253,9.981827,9.678764,7.221922,3.8617287,10.806718
reg022_B_cell.tiff,cell_312,15.347796,-2.4859643,16.024837,1.4460388,13.154869,-0.30522823,13.346375,10.5886965,15.634139,1.37301,6.5313616,8.988396,7.01216,6.0054126,14.987724
reg022_B_cell.tiff,cell_313,19.048258,-15.426498,7.747544,-5.4430814,7.3502784,-6.4225492,4.075873,10.044227,10.0174055,-4.316844,9.013761,13.3492,7.7838283,2.9341483,10.8581085
reg022_B_cell.tiff,cell_314,22.07311,-10.103415,9.609446,-3.5325406,16.85867,-5.740101,9.698848,14.287704,14.970615,-0.29902956,9.201658,16.317686,12.22696,10.310448,13.729995
reg022_B_cell.tiff,cell_315,23.04726,0.29814997,14.995221,1.2625899,21.909246,0.6108427,15.825303,21.479696,15.155941,8.880826,7.363076,17.536673,13.161652,13.153091,17.17236
reg022_B_cell.tiff,cell_316,16.569792,1.9579031,12.339937,-1.31905,15.889529,-3.299981,12.104527,14.581107,8.351396,8.021381,0.44816142,5.733833,5.6981764,7.7504153,15.253278
reg022_B_cell.tiff,cell_317,15.801901,-0.5609165,18.68217,-4.729104,15.8625345,0.53523105,13.859143,15.206466,11.329009,4.9171033,-0.6424453,7.061891,6.392876,9.546208,14.481853
reg022_B_cell.tiff,cell_319,15.844004,2.1662078,20.105362,-1.7018973,16.287054,2.5873804,16.219614,17.633951,11.380941,9.979668,-0.96807456,6.6079106,4.8588448,11.015662,14.311826
reg022_B_cell.tiff,cell_320,17.476162,0.3799084,14.822787,-0.4168392,17.310833,-6.554898,12.5600605,14.171115,6.5932436,7.349882,-1.1108054,7.7887936,6.6286416,10.699185,17.330368
reg022_B_cell.tiff,cell_321,14.506507,0.16810717,12.368217,0.09353824,18.265472,-3.4162683,13.513528,17.09908,7.8114038,4.1270185,-0.49167094,6.453341,5.2012606,8.745106,16.808788
reg022_B_cell.tiff,cell_322,20.378485,-14.894524,8.052312,-4.902275,9.733562,-8.278774,3.5779293,9.700268,10.811749,-5.5999413,10.918247,13.951391,10.194652,5.6527534,11.799761
reg022_B_cell.tiff,cell_323,14.159311,2.5503092,20.228893,5.2809215,10.017091,6.371865,12.913409,11.34999,13.715555,4.0874395,4.9677715,8.573694,9.420147,8.206719,12.950177
reg022_B_cell.tiff,cell_324,19.878914,-6.886067,15.841903,2.3469837,9.738028,-5.2076044,12.829171,9.76262,12.906996,-3.081761,3.381875,12.006934,6.544645,12.97419,16.969818
reg022_B_cell.tiff,cell_325,19.992414,-7.7023487,16.732592,0.34163645,9.48577,-5.1915565,10.023265,8.411787,18.420374,-4.8256683,5.74605,12.801573,7.8472214,14.08032,16.262989
reg022_B_cell.tiff,cell_326,14.330384,0.22219229,16.529972,-4.313777,17.668121,-1.566759,16.269857,15.945964,14.419079,-0.5151191,1.3392321,6.396461,6.607496,10.478698,18.649784
reg022_B_cell.tiff,cell_327,16.740562,-13.035344,5.539747,-5.101372,8.778521,-9.239945,0.5073398,11.4116535,10.336882,-3.2669885,7.897553,11.795363,7.080487,5.506705,9.430937
reg022_B_cell.tiff,cell_328,19.949234,-12.304253,9.665499,4.7378182,7.0132737,-2.3149781,5.8075953,14.234527,13.368035,-0.21853156,8.646591,16.640768,2.0786548,8.704481,8.802795
reg022_B_cell.tiff,cell_329,16.905329,-11.72892,10.953341,-2.0622652,9.19956,-3.0188572,7.2075496,12.35047,14.361924,-3.0103252,2.2148137,12.129598,6.7435126,6.61116,10.551887
reg022_B_cell.tiff,cell_330,13.178025,-10.508028,13.094112,-2.3449311,13.352267,-1.6598827,11.614185,15.181627,11.932103,-5.1921835,-1.2908922,10.7364855,8.807809,7.9939947,13.54571
reg022_B_cell.tiff,cell_331,18.421968,-1.2224914,18.91376,9.140501,16.230198,-3.7313645,18.04603,16.627337,10.630833,-7.5561314,2.8913956,9.704082,6.755564,11.247642,18.694761
reg022_B_cell.tiff,cell_332,16.248959,-3.9871173,16.686003,-0.41799134,14.175781,-5.942947,12.50788,12.944247,13.882375,-3.8717504,2.662446,9.271666,8.476173,14.510182,19.618319
reg022_B_cell.tiff,cell_333,11.789297,-6.702223,12.499035,-3.5005395,12.0312395,-5.788788,9.237589,11.9967985,10.211332,-7.9629927,0.24687836,6.979044,7.055135,12.545096,13.290721
reg022_B_cell.tiff,cell_334,6.989913,-8.4051485,10.759905,-9.515469,12.728981,-8.175541,8.980651,8.320421,7.3042674,-13.231693,-2.65623,2.8174334,7.957979,4.0106196,12.199901
reg022_B_cell.tiff,cell_335,5.026192,-11.179261,6.799237,-10.073687,11.012331,-9.861218,3.910313,4.60766,6.3369637,-12.534485,-4.024806,1.8746223,7.376316,6.3698387,9.069927
reg022_B_cell.tiff,cell_336,6.391626,-10.303047,8.625551,-10.14003,10.531015,-7.4095364,5.064224,4.1670704,10.639335,-12.305828,-2.0059485,3.4882445,9.374902,2.1703238,10.773202
reg022_B_cell.tiff,cell_337,8.311117,-16.580873,7.028851,-10.812795,9.718784,-13.4461155,1.530675,1.1111387,9.517837,-12.90654,0.5007512,6.096095,11.608438,8.913617,9.996766
reg022_B_cell.tiff,cell_338,13.18243,-4.9223704,13.008624,10.277494,13.472399,-3.751359,13.496991,11.203329,12.8216,-3.044761,2.1418407,10.478996,5.53212,4.1369214,17.503117
reg022_B_cell.tiff,cell_339,8.337594,-13.517563,11.39173,-6.005029,11.16868,-8.632708,8.04411,10.106286,10.294175,-14.18731,-2.4294443,5.2925644,7.6030903,5.7802825,11.420446
reg022_B_cell.tiff,cell_340,19.235071,-4.451512,22.403206,10.085526,14.747095,4.1361446,15.128456,16.437485,16.189095,-2.4990604,2.9665306,12.981763,7.3840675,8.202867,15.693183
reg022_B_cell.tiff,cell_341,11.965049,-9.20586,15.293109,-2.2877169,12.736834,-1.4992139,11.296714,12.486858,7.125892,-5.021498,-4.6715565,7.180536,7.32498,10.758426,11.355175
reg022_B_cell.tiff,cell_342,21.03313,-10.769161,19.699717,1.7491499,12.245566,-5.143944,11.902092,9.992612,17.344118,-2.95092,4.0014467,16.154028,12.999177,13.1128235,18.95499
reg022_B_cell.tiff,cell_343,16.153025,-12.820059,10.046541,-3.7840157,5.253847,-5.1582656,3.8035321,9.627131,9.165794,-1.8367174,4.9692993,10.362266,3.8320398,3.8774025,10.956929
reg022_B_cell.tiff,cell_344,14.436601,-3.3240228,12.073584,-5.7330694,19.631863,-1.4653549,9.926919,16.937347,11.188071,2.3557887,3.0685148,8.617122,6.4303412,7.797458,10.187999
reg022_B_cell.tiff,cell_345,15.799173,-13.281659,8.941999,-6.3944316,7.400324,-7.461409,3.8526278,10.617837,9.473436,-0.28276303,7.5378523,11.087213,6.8220186,3.8317072,11.106052
reg022_B_cell.tiff,cell_346,19.839266,-4.5375147,18.562368,2.7377224,11.587115,-3.3553803,18.241508,12.044213,14.932353,0.7007557,0.60958654,8.642458,7.05537,10.48979,19.499414
reg022_B_cell.tiff,cell_347,20.817451,-2.859773,20.148092,2.728243,12.59234,-3.4592934,18.747993,12.494916,15.628668,2.5470772,1.2605698,10.719358,5.786532,13.5336275,20.516884
reg022_B_cell.tiff,cell_348,18.804892,-4.3342953,22.03363,12.252845,12.359019,3.4427001,15.248919,17.481445,14.142277,-2.2922673,1.7070383,12.683597,6.0573816,7.0361776,14.615957
reg022_B_cell.tiff,cell_349,18.16949,-3.876426,16.414543,0.02571794,20.894896,3.0632207,16.056496,17.853159,16.562832,11.445817,9.868391,18.772675,8.171278,15.307506,21.25199
reg022_B_cell.tiff,cell_350,19.819077,-8.902072,18.94128,9.92365,9.49897,3.2739253,7.8471055,11.748528,15.290381,-2.4812477,6.851253,13.028619,3.7377787,4.601025,12.071414
reg022_B_cell.tiff,cell_351,18.234184,-9.42332,16.11741,-0.5074934,13.140337,-8.440597,10.480103,14.49438,13.503642,-3.3702214,1.4499626,11.456983,8.128993,10.320639,16.186275
reg022_B_cell.tiff,cell_352,14.403665,-9.098373,12.631712,3.824938,15.516905,-4.705175,11.799175,10.545621,13.877936,-6.910709,0.17245533,8.639997,6.8769445,8.444901,16.347105
reg022_B_cell.tiff,cell_353,18.714104,-11.056735,8.27695,-6.4423876,17.786829,-7.758422,6.133185,11.525425,13.524244,-3.4284265,10.752392,14.490961,10.438368,8.898121,12.984644
reg022_B_cell.tiff,cell_354,18.665768,-8.897655,10.3492365,-4.694211,19.006884,-4.8093696,10.759566,16.314362,13.11164,-0.74932903,8.0499325,14.116635,9.280701,6.609635,14.740954
reg022_B_cell.tiff,cell_355,19.132753,-7.8380575,15.900962,-2.953055,10.497613,-3.0704632,8.036549,11.840523,13.581851,-2.9182425,11.612064,13.138353,9.11772,9.666455,10.5281
reg022_B_cell.tiff,cell_356,15.120875,1.5128033,19.689722,-3.1511707,16.5641,-0.54314345,15.482434,15.605208,10.062136,8.1836405,-1.4281396,6.1082363,4.360258,11.54721,15.689311
reg022_B_cell.tiff,cell_357,13.451478,-2.1256337,13.867498,-2.892927,19.10153,-6.1116066,11.191202,17.610966,10.530371,4.6446114,0.2835466,7.1817937,6.8011107,12.767499,16.655405
reg022_B_cell.tiff,cell_358,17.354086,-10.067481,10.083844,-3.885872,12.173291,-6.528888,6.219689,14.422625,11.898404,-1.0668827,8.727031,13.274839,7.277962,7.3960476,13.215453
reg022_B_cell.tiff,cell_359,15.781631,2.1213982,18.79078,-2.5056434,16.695274,1.3487027,16.758692,17.34096,13.006074,9.372661,-2.3452473,6.9360414,6.222441,9.385848,15.5243845
reg022_B_cell.tiff,cell_360,17.665613,0.40774813,15.438955,0.885201,16.351618,0.03724985,16.211885,15.591304,15.427593,6.165428,4.0919504,12.129939,5.9521933,12.837822,16.842398
reg022_B_cell.tiff,cell_361,10.102675,1.949913,18.120182,6.3660808,18.376259,3.2187262,21.516659,15.545187,4.6931543,-9.146211,4.3665576,3.9562628,3.2311878,2.3277977,10.534844
reg022_B_cell.tiff,cell_362,16.88791,0.024274483,22.596882,6.170615,15.934483,3.3889902,17.237944,11.017325,21.583874,0.9222831,1.0295159,10.14005,12.495183,4.0185204,21.410307
reg022_B_cell.tiff,cell_363,18.98125,-13.796821,8.912003,-4.519534,6.3856354,-7.815597,3.4184566,10.76952,9.378629,-3.1164546,11.206143,13.279752,8.33533,4.8084702,9.688827
reg022_B_cell.tiff,cell_364,15.0198765,0.28176087,16.260693,0.27661106,15.792389,2.2172537,13.1849,18.346428,11.676853,7.078147,-1.8930801,8.913439,4.3469496,9.551402,12.175388
reg022_B_cell.tiff,cell_365,17.328217,0.58510673,23.57568,7.4202027,14.584812,2.7230468,17.761387,10.493019,21.528833,-0.77991515,0.2225528,9.468185,11.243182,5.993374,21.21134
reg022_B_cell.tiff,cell_366,14.995217,-14.319157,15.463684,-2.5180483,9.593716,-7.804669,5.9785385,7.5591807,13.834326,-6.904101,2.4202125,10.996104,10.184452,11.385411,13.101085
reg022_B_cell.tiff,cell_367,14.212667,-11.926434,15.1890745,-0.65545845,11.791243,-6.8621573,6.5467973,10.56424,11.461419,-6.952018,0.7079966,8.802973,8.314804,8.822506,12.5203285
reg022_B_cell.tiff,cell_368,16.29636,-7.7032967,17.420263,-1.571693,12.819853,-2.868532,12.761867,11.507003,18.314747,-3.4379199,-0.38493592,11.219234,8.477171,7.020144,18.044733
reg022_B_cell.tiff,cell_369,10.940016,0.718329,24.480957,6.062484,16.020777,2.5431552,20.66028,16.446968,2.5540388,-4.3125725,-2.3923225,2.7365203,-0.22473767,9.695546,18.829945
reg022_B_cell.tiff,cell_370,21.252405,-8.907179,18.757456,7.1164975,13.349325,-0.5182353,13.914098,11.070349,13.114433,-1.2196137,1.7320888,11.89922,7.662195,9.998134,16.606739
reg022_B_cell.tiff,cell_371,18.05354,-9.346238,12.635496,-3.0782142,10.965504,-4.5947785,7.419578,9.022221,12.12901,3.1094816,5.249453,11.196476,8.251131,8.330354,14.761754
reg022_B_cell.tiff,cell_372,19.24669,-14.392236,10.711899,-3.4336445,5.1287355,-8.42988,3.6051502,8.822752,10.631825,-5.0297375,7.451155,11.294259,6.8295517,4.7264986,11.122916
reg022_B_cell.tiff,cell_373,21.1096,-14.00013,7.718303,-3.9232554,8.942179,-5.1770115,4.015218,11.997854,11.320056,-1.9952214,15.833575,18.048979,10.622035,7.542539,8.99411
reg022_B_cell.tiff,cell_374,20.288893,-8.09403,9.559196,-2.9263206,20.54091,-3.0525975,11.921702,16.383228,14.188716,1.6219376,8.639352,17.41001,11.345035,10.20446,15.327427
reg022_B_cell.tiff,cell_375,14.799941,4.027965,14.386089,0.904362,17.533714,3.0723212,16.571205,19.550375,9.489379,9.090947,0.071497515,8.68066,3.4869115,10.384908,11.403183
reg022_B_cell.tiff,cell_376,15.532542,-2.4642944,18.45756,-1.9245337,13.329395,-5.69533,15.381171,13.983789,12.391829,0.99427783,2.41617,7.1553597,6.1934605,9.202325,16.992062
reg022_B_cell.tiff,cell_377,16.471407,-2.5788326,18.040102,-1.8617362,15.925747,-0.95951825,13.234572,15.232775,11.082361,7.671617,3.230596,9.577619,5.1671805,12.619404,14.128637
reg022_B_cell.tiff,cell_378,16.937815,0.9706066,22.45878,2.2268865,16.36999,4.716933,17.24645,16.612564,14.980498,6.6605654,-0.5085829,7.867163,6.513656,9.61297,15.274159
reg022_B_cell.tiff,cell_379,20.111755,-2.8197927,23.003319,4.9352407,10.898454,6.50064,18.005318,15.62051,13.802446,0.7948872,-0.76115996,10.159588,8.060735,6.2800717,14.25046
reg022_B_cell.tiff,cell_380,15.944832,-7.1650343,18.704323,1.2474583,17.726456,-2.2134295,15.298488,12.815014,13.729824,-6.289817,3.8398468,12.25722,11.449785,11.601825,18.212757
reg022_B_cell.tiff,cell_381,13.5865345,-6.4006143,24.365137,5.144755,11.114147,3.2392778,16.181803,18.00528,9.057536,-5.401624,-4.441709,7.290201,-0.057323057,8.204461,12.839774
reg022_B_cell.tiff,cell_382,12.096127,-2.9279995,26.96001,2.9913864,6.9208055,2.4804473,16.907436,12.483192,9.162573,-2.4269578,-5.8035336,3.0356467,2.2499828,10.167527,13.203758
reg022_B_cell.tiff,cell_383,11.140106,-3.0518208,10.981071,-3.9968832,12.531467,-2.6753275,5.0709023,7.202101,12.557546,-0.83216166,5.7928314,5.26158,6.4565983,4.705298,11.189285
reg022_B_cell.tiff,cell_384,17.16707,-12.383108,11.221161,-4.3216057,3.3284707,-6.584038,2.8109999,7.2693567,10.334891,-6.7031302,8.824063,8.96648,6.473979,4.852214,8.607268
reg022_B_cell.tiff,cell_385,18.825825,-12.178808,9.794891,2.778321,5.789145,-1.2197856,4.1048384,14.592537,12.932258,-1.5940977,6.816779,15.734731,0.9360404,6.855296,6.8161798
reg022_B_cell.tiff,cell_386,13.125028,-8.182644,11.1933775,-3.4305103,11.132179,-0.21706499,7.074747,11.97061,12.027935,-1.7565944,1.2724121,9.377728,4.515197,8.480333,10.299808
reg022_B_cell.tiff,cell_387,20.865902,-2.3537095,10.728653,-1.7416618,26.130848,-1.7479142,14.759144,20.019516,13.595316,8.445554,10.082955,15.537667,12.140034,11.226427,21.04255
reg022_B_cell.tiff,cell_389,17.881685,-0.57462084,21.021496,11.230825,15.371127,-1.0555346,17.165405,14.808253,9.133898,-3.0527723,1.7200339,8.008803,10.388226,7.176548,15.710255
reg022_B_cell.tiff,cell_390,15.902769,-8.608725,14.649819,0.35955113,13.745398,0.79373014,8.243405,11.977689,16.213858,3.4177413,1.8831326,13.180331,8.908505,13.022372,13.467337
reg022_B_cell.tiff,cell_391,17.957851,-6.763941,13.760495,-0.24657854,13.232966,-4.254715,10.793287,13.540123,14.712642,2.1249201,1.2112362,10.102561,8.061494,7.6275735,14.273288
reg022_B_cell.tiff,cell_392,11.16887,-2.9838796,18.77069,5.2258615,7.386229,3.7242203,6.473553,5.6463413,15.510573,3.3776836,1.8644509,5.6954117,5.1570053,7.278922,12.356684
reg022_B_cell.tiff,cell_393,7.064127,1.1916864,14.858376,5.745634,8.43639,5.556497,5.3659835,5.2555075,14.202235,3.571776,3.1510704,3.5842795,4.9707417,4.6073284,8.518305
reg022_B_cell.tiff,cell_394,13.257445,-4.6839247,11.170526,-5.8742213,18.270487,-4.5505986,7.5561237,12.383626,10.053978,0.33931568,5.096472,8.528511,6.054148,6.181615,11.861308
reg022_B_cell.tiff,cell_395,18.05003,-1.8779045,19.29753,2.768775,12.541225,3.6709268,13.1888075,13.679521,8.701148,-0.021653738,3.9597857,12.666799,8.157943,8.458784,13.672339
reg022_B_cell.tiff,cell_396,16.762665,-8.301018,12.63318,-1.6083505,8.254359,-6.393946,8.246876,8.468596,11.938118,3.060661,3.3640847,7.0551243,5.4588203,7.1177874,12.771468
reg022_B_cell.tiff,cell_397,9.95482,-1.0339676,21.420193,0.24828602,14.408782,0.5347536,11.474106,13.659107,9.297197,-1.5101677,-0.44711357,7.6139507,5.7660937,9.721266,12.017053
reg022_B_cell.tiff,cell_398,19.212421,-13.652905,6.203774,-1.3235406,7.1691484,-6.388574,1.3337157,11.898675,10.463777,-1.1586381,10.776032,13.550185,4.5274386,3.2794704,9.194362
reg022_B_cell.tiff,cell_399,12.181678,-1.8457015,21.254906,2.130491,16.01498,2.8424225,12.66184,13.998971,10.000433,0.5568587,1.9754225,9.439439,4.951363,9.867492,12.130979
reg022_B_cell.tiff,cell_400,12.0830765,0.14461634,22.953325,1.1852429,15.193446,1.0301043,14.290991,15.142551,10.427686,0.22821634,-2.6326811,7.0240045,3.489822,9.532675,14.815649
